text,replies,retweets,likes,views,author_name,author_handle,publication_time
"COVID-19 Coupar Angus factory – Urgent change in advice for household contacts

THE NEW GUIDANCE IS THAT ANYONE LIVING IN A HOUSEHOLD WITH A FACTORY WORKER, INCLUDING ANY CHILDREN, MUST NOW ISOLATE AT HOME UNTIL MONDAY, 31 AUGUST. Read more - https://bit.ly/2Emh0OZ",55,419,270,0,NHS Tayside,@NHSTayside,2020-08-31T16:35:03.000Z
"For those who began working from home because of Covid:

Working from home does not mean you nor your employee are always now on the clock. 

Maintain your time off. Your mental health matters greatly.",11,35,311,0,@Seum on bsky - PAX U,,2020-08-31T16:35:03.000Z
"A complete personal & family medical history must be conducted by a licensed doctor prior to any vaccination administered to anyone ever. Anything less is malpractice. ""Mobile vans, vaccine strike teams, & drive-throughs"" are by definition malpractice.",39,248,442,0,Toby Rogers,@uTobian,2020-08-31T16:35:03.000Z
"Is this Grant Shapps telling people to go back to their offices whilst speaking to them via zoom from his home?

https://google.co.uk/amp/s/inews.co.uk/news/back-to-work-return-office-uk-government-grant-shapps-city-centres-612416/amp…",61,204,565,0,@elisled2 #FBPE #HopeDiesLast,@elisled2,2020-08-28T12:08:14.000Z
"Injecting your body with RNA so that your own cells manufacture bits of coronavirus protein spikes that your immune system can then learn to attack. 

What could possibly go wrong?

I’m all for “right to try,” but this should never be mandatory.",101,308,768,0,Thomas Massie,@RepThomasMassie,2020-08-28T12:08:14.000Z
We don’t have much time. They are not going to wait until people wise up to the face Covid is not a mass killer. Coronavirus vaccine in UK in SIX WEEKS! Best scenario now mid-October as testing ramped up,77,130,159,0,Janekin24 Let’s grow the future WE want!,,2020-08-28T12:08:14.000Z
"Many #COVID19 vaccines in human trials require 2 shots. 

This candidate vaccine is still being tested in mice, but resulted in a reasonable B & T cell response with only a single intra-nasal dose, and prevented infection when exposed to virus. 

https://bit.ly/3aKzcxW",12,53,204,0,Isaac Bogoch,@BogochIsaac,2020-08-28T12:08:14.000Z
"Whilst you were sleeping.......the government gave 5G installers key worker status and the masts have been flying up.  Why would that be a priority in a pandemic?

If you woke up you might start asking questions.",17,74,159,0,John Newstead,@JohnNewstead9,2020-08-28T12:08:14.000Z
"""Making something mandatory can often backfire. But you might say that if you’re going to work in an old-folks home or have any exposure to elderly people, it would be required.""

Bill Gates on whether or not a Covid vaccine should be mandatory",173,187,357,0,Businessweek,@BW,2020-08-28T12:08:14.000Z
"AND caller John said his wife, who works in aged care,

has to come to work UNLESS SHE HAS A MEDICAL CERTIFICATE! You'll lose your pay and wont get sick leave.

So state govt days dont go to work with a sniffle, and management says come to work.

A system still not functioning",37,80,219,0,Raf Epstein,@Raf_Epstein,2020-08-28T12:08:14.000Z
OMG….they’re coming after AU big time. This is war against their own people,95,366,475,0,Dr Sherri Tenpenny,@BusyDrT,2020-08-28T12:08:14.000Z
Johnson & Johnson gets $1B+ gov't payday,35,128,149,0,The HighWire,@HighWireTalk,2020-08-28T12:08:14.000Z
"JP Morgan says workers will now permanently alternate between office and remote work, i.e. even after Covid has gone. Here comes the new normal and, presumably, new cities ...",40,169,488,0,Matt Goodwin,@GoodwinMJ,2020-08-28T12:08:14.000Z
Salesforce will now let employees work from home until August 2021 - Business Insider,18,200,701,0,Amy E Weaver,@amy_e_weaver,2020-08-28T12:08:14.000Z
"Facebook is extending its work from home policy until July of next year, becoming the latest tech giant to commit to letting staff work remotely in response to the coronavirus pandemic https://cnn.it/2C68Edx",46,272,741,0,CNN Breaking News,@cnnbrk,2020-08-28T12:08:14.000Z
"For those that can work from home it’s like employers expect that because your commute is eliminated they own that time, along with breaks and meal times. Meanwhile, there’s all this happening.",2,10,181,0,Qondi,@QondiNtini,2020-08-28T12:08:14.000Z
Coronavirus: Vaccine front-runner China already inoculating workers,69,204,447,0,BBC News (World),@BBCWorld,2020-08-27T03:06:28.000Z
"EVERYONE  remain CALM sit at home, shop on line, use delivery, social distance, wear a mask if leaving home, do virtual as much as possible, DO NOT FIGHT THIS, just WAIT to DIE, we will be there shortly with your vaccine. What's wrong with this    ",11,40,129,0,William,@WilliamMcwhirt8,2020-08-27T03:06:28.000Z
"All RPG sales staff can now WFH permanently http://toi.in/PCpmYZ17/a24gk via 
@timesofindia",28,22,238,0,Harsh Goenka,@hvgoenka,2020-08-27T03:06:28.000Z
"4. Work from home

If you were working from home in April, you should be now. Limiting the number of times people come in contact with each other limits the virus spreading. Make work from home mandatory for all workers who can while there is community transmission.",362,180,898,0,Sally McManus,@sallymcmanus,2020-08-27T03:06:28.000Z
"Facebook is extending its work from home policy until July of next year, becoming the latest tech giant to commit to letting staff work remotely in response to the coronavirus pandemic https://cnn.it/30zoV45",28,80,234,0,CNN,@CNN,2020-08-27T03:06:28.000Z
"Health care workers should be the first to get vaccinated against coronavirus if and when a vaccine becomes available, vaccine advisers have suggested https://cnn.it/3ll90yH",55,143,666,0,CNN,@CNN,2020-08-27T03:06:28.000Z
"So the timeline I had given for the vaccine is more or less correct  phase 3 trials will go on another three months, permissions by end of year and mass vaccinations throughout next year.",19,80,183,0,Amit Thadhani,@amitsurg,2020-08-27T03:06:28.000Z
"Health care workers should be the first to get vaccinated against coronavirus if and when a vaccine becomes available, vaccine advisers have suggested https://cnn.it/3lgCtd7",17,67,291,0,CNN International,@cnni,2020-08-27T03:06:28.000Z
"Does it seem realistic to have a vaccine before the end of the year?

Dr. Paul Offit, an FDA adviser: ""No, it doesn't. As it stands right now, the vaccines that we've been talking about, which are two-dose vaccines, those phase 3 trials ... just started.""",14,90,154,0,NPR,@NPR,2020-08-27T03:06:28.000Z
"Permanent work from home at RPG enterprises for those who do not operate machines & their work mainly involves client meetings. 30,000 employees world wide now need not commute to office daily.",10,57,291,0,Smita Prakash,@smitaprakash,2020-08-27T03:06:28.000Z
"Frontline health care workers, emergency services personnel and the most vulnerable to the virus should be the first to get any eventual coronavirus vaccine, experts recommend in a new report https://cnn.it/3190GtO",122,257,1K,0,CNN Breaking News,@cnnbrk,2020-08-27T03:06:28.000Z
"Pop sensation Rihanna’s Clara Lionel Foundation has been around since 2012, but only recently began moving into the spotlight. CLF’s leaders unpack how the star uses her unique platform, and their work on resilience, education and more. https://bit.ly/2EOaVLh
@ClaraLionelFdn",1,16,30,0,Inside Philanthropy,@InsidePhilanthr,2020-08-27T03:06:28.000Z
"Thanks to the generosity of our donors, the COVID-19 Relief Fund was able to supply Chrysalis client Sophia with a laptop so she can work more efficiently and safely from home after securing employment as the Office Manager for a construction company! #Covid19Relief #MoreThanAJob",,,2,0,Chrysalis,@ChrysalisSoCal,2020-08-27T03:06:28.000Z
"Working from home? As seasoned remote workers we are all too familiar with the challenges of #workingfromhome, especially #burnout. Learn how to identify, manage, and prevent workplace burnout http://ow.ly/34tu50BdW8Q Stay #healthy, safe, and don’t forget to take care of yourself.",,,2,0,Virtual Gurus,@virtual_gurus,2020-08-27T03:06:28.000Z
"from a Loyal, Lars listener ""ATTENTION RIOTERS: Due to CoVid 19, please work from home, and destroy your own property.  Thank you.""",1,16,102,0,Lars Ultra MAGA Larson,@LarsLarsonShow,2020-08-27T03:06:28.000Z
"Remote working is still on the rise   #SoSpoilt lets you earn while working from home on your own terms!
Sign up here: https://sospoilt.com",,,2,0,SoSpoilt,@So_Spoilt,2020-08-27T03:06:28.000Z
"From the August Dallas Fed Manufacturing report, an average of 35% of employees are working remotely with the biggest representation from the services sector. Over 20% are expected to continue to work from home after COVID.
Read more in tonight's Closer: https://bespokepremium.com/interactive/posts/think-big-blog/the-closer-saas-dispersion-texas-manufacturing-8-31-20…",,2,11,0,Bespoke,@bespokeinvest,2020-08-31T21:36:33.000Z
"As working from home continues, it's important to make sure we stay connected to each other as we are to our work. Get a couple tips about team building and a few more #WFH tips here! https://bit.ly/3j0TzKK",,,1,0,Mitchell,@Mitchell_Intl,2020-08-31T21:36:33.000Z
Right now my program is one of the only ones offering visually impaired students remote internships.  I’m proud of the Career Discovery Project & the work my students are doing!  I have 10 students working from home and I am so proud of the youth that I work with. #nyc #seeus,,,2,0,thecreativejonmarin,@jonmarincreates,2020-08-31T21:36:33.000Z
"How I see it; election will be a big mess, JLP will win, Covid cases will sky rocket, they won't enforce a work from home order and it would have all been worth it (for them) because 4 more years have been secured",3,12,22,0,Kimi Meli,@KimiMeli876,2020-08-31T21:36:33.000Z
"Support office, remote and work from home teams with our #mobile app!  http://ow.ly/m8hI50AQpN9 #cloudcommunications #UC #wfh #remotework #voice #video #IM",,,,0,NetCarrier,@NetCarrier,2020-08-31T21:36:33.000Z
"Thinking working from home equates to better #WorkLifeBalance? 
@monster
 found that 69% of remote employees recently reported #burnout symptoms, up 20% from May 2020. Help your people find balance, improve #wellbeing & reduce #stress with these tips: https://bit.ly/31LnErk",,2,3,0,Virgin Pulse,@virginpulse,2020-08-31T21:36:33.000Z
"Are you still working from home? Are you still looking for ways to remain productive & engaged? Center Director, 
@FrFrankSAC
, compiled this helpful list of #WFH tips with his TH541 course at 
@SaintJosephsME
.

https://catholicapostolatecenter.org/covid-19.html",,1,1,0,Catholic Apostolate Center,@CathApostleCtr,2020-08-31T21:36:33.000Z
"Russia tests first Covid vaccine. 

Jammu and Kashmir will test 4G internet on trial basis in two districts after a yearlong ban on it.",6,38,257,0,Moazum Mohammad,@moazum_m,2020-08-31T21:36:33.000Z
BREAKING: No vaccine by Nov. 3. Moderna's double-blind placebo clinical trial won't even be fully enrolled until late September.,26,85,174,0,Paul Sperry,@paulsperry_,2020-08-31T21:36:33.000Z
"El trabajo remoto podría ser permanente, incluso después de que una vacuna esté disponible. https://cnn.it/3aVME1T",17,353,722,0,CNN en Español,@CNNEE,2020-08-31T21:36:33.000Z
"Salesforce just said theyre going to let employees work from home until august 2021. 

Thats how far out companies are planning to still be dealing with this virus.

Its not just the flu. Its not just going away. 

I wonder how much that timetable gets affected by the election",12,52,165,0,0DDJ0BB@infosec.exchange,@0DDJ0BB,2020-08-31T21:36:33.000Z
"China has been using an experimental coronavirus vaccine on people who work in ""high risk"" professions since July, including front line medical professionals and border inspectors, a senior official from the national health commission says. https://cnn.it/2QmFVEQ",42,104,238,0,CNN,@CNN,2020-08-31T21:36:33.000Z
"COVID-19 Vaccine Could Mean Regular Injections, No Guarantee Of Immunity https://zerohedge.com/political/covid-19-vaccine-could-mean-lifetime-injections-no-guarantee-immunity…",37,126,156,0,zerohedge,@zerohedge,2020-08-31T21:36:33.000Z
بعد پیدا شدن واکسن بعید میدونم به حالت پیش از ویروس کرونا برگردیم، تجربه موفق کار از خانه (بدون پایین آمدن کیفیت و با همان سطح قبلی) و تجربه تدریس از راه دور (که ترم پاییز امسال جدی تر امتحان میشه) باعث میشه کارفرماها احتمالن این روش که باعث صرفه جویی هزینه ها میشه ادامه بدن,9,4,262,0,Serpico,@Serpicoo3,2020-08-31T21:36:33.000Z
"Frontline health care workers, emergency services personnel and the most vulnerable to coronavirus should be the first to get any eventual vaccine, experts recommend in a new report. https://cnn.it/2Q8oQ16",35,44,160,0,CNN,@CNN,2020-08-31T21:36:33.000Z
"A Covid-19 vaccine candidate from Moderna produced similar levels of antibodies in seniors as it did in younger adults, a sign the shot could protect older people who are especially vulnerable to the new coronavirus  https://on.wsj.com/2EEVJ2R",8,137,283,0,The Wall Street Journal,@WSJ,2020-08-31T21:36:33.000Z
